time,max_sell,max_buy,max_sell_interval,max_buy_interval
2018-12-11 17:10:00,17.9,8.2,44,31
2018-12-11 17:15:00,11.5,14.6,39,26
2018-12-11 17:20:00,15.3,11.0,41,21
2018-12-11 17:25:00,5.8,20.4,36,16
2018-12-11 17:30:00,4.9,21.7,31,11
2018-12-11 17:35:00,13.5,13.4,26,6
2018-12-11 17:40:00,23.5,2.3,21,1
2018-12-11 17:45:00,20.5,0.7,16,0
2018-12-11 17:50:00,8.7,6.1,11,5
2018-12-11 17:55:00,0.3,15.3,44,0
2018-12-11 18:00:00,7.6,5.7,42,21
2018-12-11 18:05:00,7.8,5.8,37,44
2018-12-11 18:10:00,8.5,9.4,32,42
2018-12-11 18:15:00,11.1,7.0,27,37
2018-12-11 18:20:00,11.4,7.1,22,44
2018-12-11 18:25:00,7.8,12.5,17,43
2018-12-11 18:30:00,7.1,12.7,12,38
2018-12-11 18:35:00,8.5,12.0,7,42
2018-12-11 18:40:00,4.2,16.5,2,37
2018-12-11 18:45:00,0.0,17.0,0,32
2018-12-11 18:50:00,0.0,11.2,0,41
2018-12-11 18:55:00,1.7,9.0,3,36
2018-12-11 19:00:00,1.6,8.3,4,31
2018-12-11 19:05:00,2.3,6.8,7,26
2018-12-11 19:10:00,2.1,7.1,2,21
2018-12-11 19:15:00,3.0,6.1,4,16
2018-12-11 19:20:00,0.0,9.6,0,11
2018-12-11 19:25:00,0.3,8.2,2,6
2018-12-11 19:30:00,1.7,6.2,30,1
2018-12-11 19:35:00,6.2,3.9,44,9
2018-12-11 19:40:00,8.2,2.8,41,4
2018-12-11 19:45:00,13.6,0.0,43,0
2018-12-11 19:50:00,35.8,0.3,42,7
2018-12-11 19:55:00,32.7,3.3,37,2
2018-12-11 20:00:00,31.8,3.9,32,3
2018-12-11 20:05:00,47.5,0.0,43,0
2018-12-11 20:10:00,47.0,0.3,38,0
2018-12-11 20:15:00,46.1,0.0,33,0
2018-12-11 20:20:00,41.2,0.0,28,0
2018-12-11 20:25:00,41.6,0.0,42,0
2018-12-11 20:30:00,39.3,2.4,40,4
2018-12-11 20:35:00,41.2,0.0,35,0
2018-12-11 20:40:00,25.4,9.4,30,2
2018-12-11 20:45:00,24.0,0.0,42,0
2018-12-11 20:50:00,4.6,15.9,37,10
2018-12-11 20:55:00,11.2,9.7,32,5
2018-12-11 21:00:00,17.2,3.7,27,0
2018-12-11 21:05:00,10.7,2.8,22,12
2018-12-11 21:10:00,3.4,10.1,17,7
2018-12-11 21:15:00,2.1,11.3,12,2
2018-12-11 21:20:00,10.2,0.0,7,0
2018-12-11 21:25:00,1.9,6.8,2,29
2018-12-11 21:30:00,1.7,4.3,22,44
2018-12-11 21:35:00,1.1,4.7,17,39
2018-12-11 21:40:00,4.8,2.9,42,34
2018-12-11 21:45:00,3.4,5.0,37,29
2018-12-11 21:50:00,2.9,4.8,32,24
2018-12-11 21:55:00,5.9,2.5,27,19
2018-12-11 22:00:00,0.0,2.0,0,14
2018-12-11 22:05:00,0.0,1.5,0,9
2018-12-11 22:10:00,0.5,2.0,12,4
2018-12-11 22:15:00,8.1,0.0,7,0
2018-12-11 22:20:00,4.0,0.0,2,0
2018-12-11 22:25:00,0.1,2.4,1,40
2018-12-11 22:30:00,0.0,7.6,0,44
2018-12-11 22:35:00,0.0,7.6,0,39
2018-12-11 22:40:00,0.0,7.9,0,34
2018-12-11 22:45:00,0.0,8.1,0,42
2018-12-11 22:50:00,0.0,4.2,0,37
2018-12-11 22:55:00,0.0,4.4,0,44
2018-12-11 23:00:00,0.0,6.0,0,44
2018-12-11 23:05:00,0.0,4.9,0,39
2018-12-11 23:10:00,0.0,3.6,0,34
2018-12-11 23:15:00,0.2,0.7,44,29
2018-12-11 23:20:00,0.9,0.7,40,24
2018-12-11 23:25:00,0.9,3.0,35,43
2018-12-11 23:30:00,0.1,10.9,30,43
2018-12-11 23:35:00,1.0,10.0,25,38
2018-12-11 23:40:00,1.0,10.7,19,42
2018-12-11 23:45:00,2.1,9.7,15,37
2018-12-11 23:50:00,0.0,11.6,0,32
2018-12-11 23:55:00,0.2,11.5,5,27
2018-12-12 00:00:00,0.0,12.4,0,22
2018-12-12 00:05:00,0.0,10.7,0,17
2018-12-12 00:10:00,0.0,6.6,0,12
2018-12-12 00:15:00,3.6,2.9,18,7
2018-12-12 00:20:00,5.8,0.7,13,2
2018-12-12 00:25:00,4.3,1.2,8,3
2018-12-12 00:30:00,5.4,0.5,3,7
2018-12-12 00:35:00,1.4,3.9,25,2
2018-12-12 00:40:00,2.4,3.6,20,43
2018-12-12 00:45:00,2.6,3.1,15,38
2018-12-12 00:50:00,3.1,2.8,10,33
2018-12-12 00:55:00,3.0,3.3,5,44
2018-12-12 01:00:00,0.0,6.2,0,42
2018-12-12 01:05:00,0.0,5.4,0,37
2018-12-12 01:10:00,0.0,4.2,0,43
2018-12-12 01:15:00,2.0,2.6,0,40
2018-12-12 01:20:00,0.0,3.8,0,40
2018-12-12 01:25:00,1.3,3.7,6,44
2018-12-12 01:30:00,0.9,3.9,1,39
2018-12-12 01:35:00,0.6,4.7,11,41
2018-12-12 01:40:00,1.7,7.5,6,44
2018-12-12 01:45:00,1.8,7.2,1,39
2018-12-12 01:50:00,0.4,7.4,24,34
2018-12-12 01:55:00,0.9,6.8,19,29
2018-12-12 02:00:00,1.0,6.7,14,24
2018-12-12 02:05:00,1.7,6.1,9,19
2018-12-12 02:10:00,4.2,5.1,43,14
2018-12-12 02:15:00,2.0,7.3,38,9
2018-12-12 02:20:00,5.3,4.0,33,4
2018-12-12 02:25:00,9.5,0.0,28,0
2018-12-12 02:30:00,8.5,0.0,23,0
2018-12-12 02:35:00,6.8,0.0,18,0
2018-12-12 02:40:00,5.1,0.4,13,8
2018-12-12 02:45:00,5.0,0.4,8,3
2018-12-12 02:50:00,6.2,0.2,3,41
2018-12-12 02:55:00,0.0,5.7,0,36
2018-12-12 03:00:00,2.2,3.1,0,31
2018-12-12 03:05:00,0.7,4.3,2,26
2018-12-12 03:10:00,1.0,3.2,5,21
2018-12-12 03:15:00,2.0,3.7,42,16
2018-12-12 03:20:00,2.1,3.1,37,11
2018-12-12 03:25:00,3.3,2.3,32,6
2018-12-12 03:30:00,5.1,0.6,27,1
2018-12-12 03:35:00,8.2,0.0,43,0
2018-12-12 03:40:00,4.8,2.4,38,44
2018-12-12 03:45:00,2.9,3.9,33,39
2018-12-12 03:50:00,5.3,1.9,28,34
2018-12-12 03:55:00,4.0,2.9,23,29
2018-12-12 04:00:00,4.5,2.9,18,24
2018-12-12 04:05:00,2.9,4.3,13,19
2018-12-12 04:10:00,3.1,3.8,8,14
2018-12-12 04:15:00,0.9,5.8,3,9
2018-12-12 04:20:00,0.0,4.9,0,4
2018-12-12 04:25:00,5.3,0.0,22,0
2018-12-12 04:30:00,2.7,1.6,17,44
2018-12-12 04:35:00,0.0,5.0,0,39
2018-12-12 04:40:00,2.1,3.5,7,44
2018-12-12 04:45:00,2.6,4.0,2,43
2018-12-12 04:50:00,0.0,7.4,0,40
2018-12-12 04:55:00,1.9,4.0,6,44
2018-12-12 05:00:00,0.4,7.8,2,44
2018-12-12 05:05:00,0.0,7.9,0,39
2018-12-12 05:10:00,0.0,6.2,0,34
2018-12-12 05:15:00,0.5,4.6,6,29
2018-12-12 05:20:00,0.0,5.3,0,24
2018-12-12 05:25:00,3.8,3.0,44,19
2018-12-12 05:30:00,4.0,3.0,41,14
2018-12-12 05:35:00,6.2,2.1,43,9
2018-12-12 05:40:00,7.2,1.1,38,4
2018-12-12 05:45:00,15.1,0.0,44,0
2018-12-12 05:50:00,15.4,2.2,44,9
2018-12-12 05:55:00,20.0,1.3,43,4
2018-12-12 06:00:00,22.2,0.0,38,0
2018-12-12 06:05:00,16.7,0.0,33,0
2018-12-12 06:10:00,14.7,3.1,28,43
2018-12-12 06:15:00,14.7,3.2,23,38
2018-12-12 06:20:00,13.5,8.7,18,43
2018-12-12 06:25:00,13.9,8.2,12,38
2018-12-12 06:30:00,7.8,14.4,8,33
2018-12-12 06:35:00,4.0,18.5,3,28
2018-12-12 06:40:00,0.0,21.7,0,42
2018-12-12 06:45:00,0.0,17.3,0,37
2018-12-12 06:50:00,0.0,12.3,0,32
2018-12-12 06:55:00,32.7,5.1,41,27
2018-12-12 07:00:00,32.8,5.0,36,22
2018-12-12 07:05:00,34.1,3.8,31,17
2018-12-12 07:10:00,34.1,3.5,26,12
2018-12-12 07:15:00,30.8,6.8,21,7
2018-12-12 07:20:00,31.1,6.8,16,2
2018-12-12 07:25:00,33.5,1.2,11,5
2018-12-12 07:30:00,35.3,0.0,6,0
2018-12-12 07:35:00,33.2,0.5,1,0
2018-12-12 07:40:00,8.2,54.4,32,44
2018-12-12 07:45:00,9.1,56.2,27,40
2018-12-12 07:50:00,11.2,54.3,22,35
2018-12-12 07:55:00,14.6,50.8,17,30
2018-12-12 08:00:00,20.7,44.9,12,25
2018-12-12 08:05:00,17.5,47.9,7,20
2018-12-12 08:10:00,5.5,62.1,2,40
2018-12-12 08:15:00,0.8,64.7,0,35
2018-12-12 08:20:00,0.0,58.9,0,30
2018-12-12 08:25:00,18.6,11.4,12,25
2018-12-12 08:30:00,4.5,25.7,7,20
2018-12-12 08:35:00,4.6,25.5,2,15
2018-12-12 08:40:00,1.2,27.3,18,10
2018-12-12 08:45:00,7.9,20.7,14,5
2018-12-12 08:50:00,22.5,6.0,9,0
2018-12-12 08:55:00,12.3,11.2,4,13
2018-12-12 09:00:00,0.9,16.4,0,8
2018-12-12 09:05:00,6.2,10.2,12,3
2018-12-12 09:10:00,9.6,4.9,7,12
2018-12-12 09:15:00,5.6,8.8,2,7
2018-12-12 09:20:00,5.6,7.4,20,2
2018-12-12 09:25:00,7.6,4.7,15,8
2018-12-12 09:30:00,5.8,6.5,10,3
2018-12-12 09:35:00,13.3,4.6,44,17
2018-12-12 09:40:00,15.5,7.2,42,12
2018-12-12 09:45:00,14.5,8.1,37,7
2018-12-12 09:50:00,17.9,4.7,32,2
2018-12-12 09:55:00,16.6,3.2,27,13
2018-12-12 10:00:00,14.8,5.0,22,8
2018-12-12 10:05:00,13.5,6.9,17,40
2018-12-12 10:10:00,15.3,9.3,12,43
2018-12-12 10:15:00,15.4,9.6,7,38
2018-12-12 10:20:00,4.5,20.5,2,33
2018-12-12 10:25:00,1.2,20.8,1,28
2018-12-12 10:30:00,3.0,13.5,27,23
2018-12-12 10:35:00,7.3,9.2,22,18
2018-12-12 10:40:00,8.1,8.4,17,13
2018-12-12 10:45:00,10.6,5.8,12,8
2018-12-12 10:50:00,10.7,5.8,7,3
2018-12-12 10:55:00,10.4,2.1,44,8
2018-12-12 11:00:00,9.9,3.1,44,3
2018-12-12 11:05:00,6.5,8.8,39,43
2018-12-12 11:10:00,11.1,6.5,34,44
2018-12-12 11:15:00,11.3,12.3,29,42
2018-12-12 11:20:00,7.6,16.9,24,44
2018-12-12 11:25:00,5.6,26.5,19,41
2018-12-12 11:30:00,9.8,21.7,14,36
2018-12-12 11:35:00,5.0,53.4,9,44
2018-12-12 11:40:00,1.7,56.5,4,39
2018-12-12 11:45:00,0.0,55.7,0,34
2018-12-12 11:50:00,0.9,45.3,3,29
2018-12-12 11:55:00,3.5,46.7,16,43
2018-12-12 12:00:00,4.3,51.0,11,44
2018-12-12 12:05:00,9.2,56.4,6,41
2018-12-12 12:10:00,4.2,61.4,1,36
2018-12-12 12:15:00,0.0,59.0,0,31
2018-12-12 12:20:00,11.7,32.9,7,26
2018-12-12 12:25:00,7.4,37.1,2,21
2018-12-12 12:30:00,2.6,41.7,4,16
2018-12-12 12:35:00,0.0,44.3,0,11
2018-12-12 12:40:00,8.6,19.8,15,6
2018-12-12 12:45:00,19.5,10.0,44,1
2018-12-12 12:50:00,12.1,4.8,39,3
2018-12-12 12:55:00,7.5,11.3,34,44
2018-12-12 13:00:00,10.4,16.2,29,43
2018-12-12 13:05:00,10.9,19.1,24,44
2018-12-12 13:10:00,8.5,33.6,19,44
2018-12-12 13:15:00,12.0,32.3,13,44
2018-12-12 13:20:00,11.1,42.7,9,44
2018-12-12 13:25:00,5.3,48.9,4,39
2018-12-12 13:30:00,0.0,48.0,0,34
2018-12-12 13:35:00,0.0,47.9,0,29
2018-12-12 13:40:00,0.0,37.7,0,24
2018-12-12 13:45:00,2.1,33.7,0,19
2018-12-12 13:50:00,1.0,25.4,0,14
2018-12-12 13:55:00,9.2,17.9,30,44
2018-12-12 14:00:00,13.5,19.9,25,44
2018-12-12 14:05:00,20.4,13.4,20,40
2018-12-12 14:10:00,5.1,28.9,15,35
2018-12-12 14:15:00,11.7,21.9,10,30
2018-12-12 14:20:00,3.9,29.7,5,25
2018-12-12 14:25:00,1.5,32.1,0,20
2018-12-12 14:30:00,4.9,22.8,40,15
2018-12-12 14:35:00,12.3,20.7,35,42
2018-12-12 14:40:00,21.4,11.7,30,37
2018-12-12 14:45:00,23.6,9.4,25,32
2018-12-12 14:50:00,20.9,21.2,20,44
2018-12-12 14:55:00,15.0,31.1,15,41
2018-12-12 15:00:00,10.4,35.4,10,36
2018-12-12 15:05:00,11.0,34.8,5,31
2018-12-12 15:10:00,4.2,48.0,0,41
2018-12-12 15:15:00,5.4,35.3,4,42
2018-12-12 15:20:00,0.0,38.5,0,37
2018-12-12 15:25:00,4.8,29.2,19,32
2018-12-12 15:30:00,6.3,27.8,14,27
2018-12-12 15:35:00,18.3,15.8,9,22
2018-12-12 15:40:00,13.4,20.9,4,17
2018-12-12 15:45:00,0.0,33.5,0,12
2018-12-12 15:50:00,5.3,14.6,31,7
2018-12-12 15:55:00,10.2,10.2,26,2
2018-12-12 16:00:00,13.1,3.4,21,37
2018-12-12 16:05:00,10.6,5.8,16,32
2018-12-12 16:10:00,8.7,7.4,11,27
2018-12-12 16:15:00,6.7,9.4,6,22
2018-12-12 16:20:00,1.7,14.7,1,17
2018-12-12 16:25:00,6.8,9.2,43,12
2018-12-12 16:30:00,2.9,12.5,38,7
2018-12-12 16:35:00,11.3,11.8,44,2
2018-12-12 16:40:00,21.9,4.2,40,5
2018-12-12 16:45:00,21.6,4.4,35,0
2018-12-12 16:50:00,23.6,0.9,42,0
2018-12-12 16:55:00,21.2,0.9,37,7
2018-12-12 17:00:00,21.3,5.2,44,2
2018-12-12 17:05:00,22.1,1.8,41,0
2018-12-12 17:10:00,19.9,1.5,36,7
2018-12-12 17:15:00,20.5,0.9,31,2
2018-12-12 17:20:00,10.6,17.1,26,42
2018-12-12 17:25:00,15.8,12.1,21,37
2018-12-12 17:30:00,9.0,18.7,16,32
2018-12-12 17:35:00,8.0,19.7,11,27
2018-12-12 17:40:00,9.9,17.7,6,22
2018-12-12 17:45:00,2.0,25.6,1,17
2018-12-12 17:50:00,0.0,25.2,0,12
2018-12-12 17:55:00,8.1,16.5,42,7
2018-12-12 18:00:00,15.0,10.1,37,2
2018-12-12 18:05:00,16.4,4.0,32,1
2018-12-12 18:10:00,19.8,0.0,44,0
2018-12-12 18:15:00,18.8,2.6,40,1
2018-12-12 18:20:00,17.0,4.3,44,16
2018-12-12 18:25:00,19.7,2.9,43,11
2018-12-12 18:30:00,22.5,0.1,38,6
2018-12-12 18:35:00,18.2,4.4,33,1
2018-12-12 18:40:00,15.2,1.7,28,7
2018-12-12 18:45:00,16.4,0.8,23,3
2018-12-12 18:50:00,15.1,0.0,18,0
2018-12-12 18:55:00,11.8,0.8,13,0
2018-12-12 19:00:00,5.9,2.2,8,1
2018-12-12 19:05:00,1.2,6.4,3,38
2018-12-12 19:10:00,0.8,16.0,11,43
2018-12-12 19:15:00,1.5,15.4,6,38
2018-12-12 19:20:00,3.1,19.5,1,44
2018-12-12 19:25:00,0.9,25.1,7,44
2018-12-12 19:30:00,1.7,31.1,2,43
2018-12-12 19:35:00,0.5,31.9,16,38
2018-12-12 19:40:00,4.6,27.8,11,33
2018-12-12 19:45:00,2.1,30.7,6,28
2018-12-12 19:50:00,2.4,29.9,1,23
2018-12-12 19:55:00,3.9,22.7,3,18
2018-12-12 20:00:00,1.9,21.7,34,13
2018-12-12 20:05:00,11.8,12.0,29,8
2018-12-12 20:10:00,15.0,8.6,24,3
2018-12-12 20:15:00,23.9,13.0,19,44
2018-12-12 20:20:00,53.5,21.8,42,39
2018-12-12 20:25:00,52.8,23.1,37,34
2018-12-12 20:30:00,46.7,28.9,32,29
2018-12-12 20:35:00,41.5,34.0,27,24
2018-12-12 20:40:00,43.7,31.6,22,19
2018-12-12 20:45:00,46.9,28.3,17,14
2018-12-12 20:50:00,46.1,29.3,12,9
2018-12-12 20:55:00,47.7,27.7,7,4
2018-12-12 21:00:00,75.1,0.0,2,0
2018-12-12 21:05:00,17.4,22.6,5,33
2018-12-12 21:10:00,6.2,34.9,0,28
2018-12-12 21:15:00,0.0,32.0,0,23
2018-12-12 21:20:00,0.0,29.9,0,18
2018-12-12 21:25:00,2.1,22.0,1,13
2018-12-12 21:30:00,5.8,15.5,23,8
2018-12-12 21:35:00,11.2,9.3,18,3
2018-12-12 21:40:00,18.9,8.9,13,44
2018-12-12 21:45:00,7.7,19.5,8,39
2018-12-12 21:50:00,6.7,19.9,3,34
2018-12-12 21:55:00,0.2,26.2,0,29
2018-12-12 22:00:00,0.0,0.0,0,0
2018-12-12 22:05:00,0.0,3.7,0,19
2018-12-12 22:10:00,0.0,12.0,0,14
2018-12-12 22:15:00,0.0,10.9,0,9
2018-12-12 22:20:00,0.0,11.6,0,4
2018-12-12 22:25:00,9.4,0.0,14,0
2018-12-12 22:30:00,5.6,0.0,9,0
2018-12-12 22:35:00,1.7,0.0,44,0
2018-12-12 22:40:00,0.3,4.4,41,21
2018-12-12 22:45:00,0.0,1.8,0,16
2018-12-12 22:50:00,4.1,0.0,31,0
2018-12-12 22:55:00,0.0,0.1,0,6
2018-12-12 23:00:00,0.0,0.5,0,1
2018-12-12 23:05:00,7.6,0.0,16,0
2018-12-12 23:10:00,9.2,0.0,41,0
2018-12-12 23:15:00,14.2,0.0,44,0
2018-12-12 23:20:00,6.8,4.0,40,8
2018-12-12 23:25:00,8.8,3.4,35,3
2018-12-12 23:30:00,10.8,0.4,30,6
2018-12-12 23:35:00,9.8,1.2,25,1
2018-12-12 23:40:00,9.7,1.1,44,2
2018-12-12 23:45:00,9.8,0.2,43,2
2018-12-12 23:50:00,11.2,0.2,43,0
2018-12-12 23:55:00,10.6,0.0,38,0
2018-12-13 00:00:00,2.7,5.2,33,18
2018-12-13 00:05:00,3.9,5.2,44,13
2018-12-13 00:10:00,9.7,2.4,42,8
2018-12-13 00:15:00,9.7,3.3,44,3
2018-12-13 00:20:00,10.9,0.0,39,0
2018-12-13 00:25:00,6.7,1.1,34,0
2018-12-13 00:30:00,6.4,0.0,30,0
2018-12-13 00:35:00,5.5,0.8,24,2
2018-12-13 00:40:00,6.0,0.0,19,0
2018-12-13 00:45:00,6.2,0.0,14,0
2018-12-13 00:50:00,2.8,1.6,10,27
2018-12-13 00:55:00,0.9,3.6,5,22
2018-12-13 01:00:00,0.0,4.6,0,17
2018-12-13 01:05:00,0.8,2.7,39,12
2018-12-13 01:10:00,0.0,3.8,0,7
2018-12-13 01:15:00,2.3,1.7,29,2
2018-12-13 01:20:00,2.9,1.8,24,44
2018-12-13 01:25:00,1.4,3.9,19,39
2018-12-13 01:30:00,0.1,4.9,14,34
2018-12-13 01:35:00,1.3,4.0,9,29
2018-12-13 01:40:00,1.8,3.1,4,24
2018-12-13 01:45:00,0.0,5.8,0,19
2018-12-13 01:50:00,1.4,4.1,40,14
2018-12-13 01:55:00,2.8,3.0,35,9
2018-12-13 02:00:00,2.6,2.8,30,4
2018-12-13 02:05:00,5.7,0.0,25,0
2018-12-13 02:10:00,3.6,4.0,20,40
2018-12-13 02:15:00,3.9,3.8,15,35
2018-12-13 02:20:00,3.0,4.6,10,30
2018-12-13 02:25:00,1.9,5.5,5,25
2018-12-13 02:30:00,0.6,7.1,0,20
2018-12-13 02:35:00,0.0,6.0,0,39
2018-12-13 02:40:00,0.0,6.2,0,35
2018-12-13 02:45:00,0.0,6.0,0,29
2018-12-13 02:50:00,0.0,3.4,0,25
2018-12-13 02:55:00,2.0,0.8,36,20
2018-12-13 03:00:00,1.0,1.5,40,15
2018-12-13 03:05:00,2.0,2.3,40,10
2018-12-13 03:10:00,5.2,1.6,44,5
2018-12-13 03:15:00,6.5,0.5,44,0
2018-12-13 03:20:00,7.0,2.4,41,13
2018-12-13 03:25:00,8.4,2.5,44,8
2018-12-13 03:30:00,12.2,1.5,44,3
2018-12-13 03:35:00,12.9,0.0,39,0
2018-12-13 03:40:00,11.0,0.0,34,0
2018-12-13 03:45:00,10.6,0.0,29,0
2018-12-13 03:50:00,9.5,0.0,24,0
2018-12-13 03:55:00,6.3,1.5,19,4
2018-12-13 04:00:00,8.3,0.0,14,0
2018-12-13 04:05:00,4.6,2.2,9,14
2018-12-13 04:10:00,3.3,3.5,4,9
2018-12-13 04:15:00,0.0,7.7,0,4
2018-12-13 04:20:00,6.7,0.0,38,0
2018-12-13 04:25:00,3.4,4.6,33,42
2018-12-13 04:30:00,3.8,5.1,28,40
2018-12-13 04:35:00,4.0,4.9,23,35
2018-12-13 04:40:00,5.4,3.4,18,30
2018-12-13 04:45:00,5.4,3.3,13,25
2018-12-13 04:50:00,1.2,7.7,8,43
2018-12-13 04:55:00,2.4,6.6,3,38
2018-12-13 05:00:00,0.0,10.0,0,33
2018-12-13 05:05:00,1.7,2.6,13,28
2018-12-13 05:10:00,3.9,1.3,8,23
2018-12-13 05:15:00,2.7,3.6,41,18
2018-12-13 05:20:00,2.0,4.6,36,13
2018-12-13 05:25:00,6.5,2.7,31,44
2018-12-13 05:30:00,4.1,7.3,26,44
2018-12-13 05:35:00,5.9,5.1,21,38
2018-12-13 05:40:00,3.8,9.2,16,43
2018-12-13 05:45:00,3.6,9.7,11,39
2018-12-13 05:50:00,3.7,9.7,6,34
2018-12-13 05:55:00,3.0,10.5,1,28
2018-12-13 06:00:00,1.1,10.3,0,23
2018-12-13 06:05:00,4.5,9.1,40,19
2018-12-13 06:10:00,10.8,3.3,35,14
2018-12-13 06:15:00,12.6,1.5,30,8
2018-12-13 06:20:00,8.2,5.4,25,4
2018-12-13 06:25:00,12.2,0.5,20,43
2018-12-13 06:30:00,10.0,2.3,15,40
2018-12-13 06:35:00,12.1,0.2,10,35
2018-12-13 06:40:00,12.1,7.2,5,42
2018-12-13 06:45:00,10.8,8.7,0,40
2018-12-13 06:50:00,4.1,23.8,10,44
2018-12-13 06:55:00,2.7,25.2,5,39
2018-12-13 07:00:00,1.9,26.7,1,34
2018-12-13 07:05:00,4.7,21.5,7,29
2018-12-13 07:10:00,6.9,33.2,2,43
2018-12-13 07:15:00,1.0,38.7,1,41
2018-12-13 07:20:00,0.0,37.6,0,36
2018-12-13 07:25:00,2.5,28.8,0,31
2018-12-13 07:30:00,0.0,30.1,0,26
2018-12-13 07:35:00,6.3,16.6,8,21
2018-12-13 07:40:00,1.9,43.7,3,44
2018-12-13 07:45:00,0.9,44.7,3,39
2018-12-13 07:50:00,0.0,42.4,0,34
2018-12-13 07:55:00,10.1,30.0,14,29
2018-12-13 08:00:00,12.7,28.1,9,24
2018-12-13 08:05:00,13.8,27.0,4,19
2018-12-13 08:10:00,0.0,40.6,0,14
2018-12-13 08:15:00,0.7,35.6,2,9
2018-12-13 08:20:00,0.0,30.2,0,4
2018-12-13 08:25:00,16.3,3.5,5,0
2018-12-13 08:30:00,0.0,20.1,0,15
2018-12-13 08:35:00,9.2,10.8,38,10
2018-12-13 08:40:00,5.7,15.4,43,5
2018-12-13 08:45:00,21.0,0.6,44,0
2018-12-13 08:50:00,19.9,3.8,40,2
2018-12-13 08:55:00,25.8,0.4,44,0
2018-12-13 09:00:00,20.2,3.0,42,6
2018-12-13 09:05:00,19.5,3.7,37,1
2018-12-13 09:10:00,17.4,0.5,32,0
2018-12-13 09:15:00,11.3,5.4,43,0
2018-12-13 09:20:00,13.5,1.1,40,13
2018-12-13 09:25:00,15.1,0.0,35,0
2018-12-13 09:30:00,9.0,6.1,30,44
2018-12-13 09:35:00,13.2,1.9,25,39
2018-12-13 09:40:00,4.0,11.2,20,34
2018-12-13 09:45:00,4.8,10.4,15,29
2018-12-13 09:50:00,6.3,8.9,10,24
2018-12-13 09:55:00,8.4,9.2,43,19
2018-12-13 10:00:00,13.9,7.2,42,14
2018-12-13 10:05:00,6.6,13.8,37,9
2018-12-13 10:10:00,13.2,7.9,32,4
2018-12-13 10:15:00,20.2,0.0,27,0
2018-12-13 10:20:00,13.2,3.9,22,13
2018-12-13 10:25:00,15.9,1.2,17,9
2018-12-13 10:30:00,10.7,6.4,12,4
2018-12-13 10:35:00,13.7,1.9,7,44
2018-12-13 10:40:00,3.4,11.6,2,39
2018-12-13 10:45:00,4.5,8.5,6,34
2018-12-13 10:50:00,2.5,10.3,44,29
2018-12-13 10:55:00,5.4,8.8,44,24
2018-12-13 11:00:00,9.2,5.8,40,19
2018-12-13 11:05:00,3.7,11.3,35,14
2018-12-13 11:10:00,9.2,6.0,42,9
2018-12-13 11:15:00,12.7,2.2,37,4
2018-12-13 11:20:00,11.5,0.5,32,2
2018-12-13 11:25:00,9.2,2.9,27,43
2018-12-13 11:30:00,4.5,8.3,22,38
2018-12-13 11:35:00,1.2,11.2,17,33
2018-12-13 11:40:00,1.3,11.1,12,28
2018-12-13 11:45:00,0.4,16.6,7,42
2018-12-13 11:50:00,0.4,17.2,2,44
2018-12-13 11:55:00,1.1,16.4,2,43
2018-12-13 12:00:00,1.0,14.7,2,38
2018-12-13 12:05:00,0.0,12.8,0,41
2018-12-13 12:10:00,3.5,8.0,4,36
2018-12-13 12:15:00,5.3,11.1,42,31
2018-12-13 12:20:00,6.1,9.9,37,26
2018-12-13 12:25:00,8.3,8.1,32,21
2018-12-13 12:30:00,11.2,4.9,27,16
2018-12-13 12:35:00,13.6,11.2,22,42
2018-12-13 12:40:00,11.7,12.8,17,37
2018-12-13 12:45:00,11.0,15.2,12,44
2018-12-13 12:50:00,14.1,15.1,7,39
2018-12-13 12:55:00,8.0,21.2,2,34
2018-12-13 13:00:00,3.8,24.5,10,29
2018-12-13 13:05:00,5.2,23.1,5,24
2018-12-13 13:10:00,1.6,26.5,0,19
2018-12-13 13:15:00,0.0,26.4,0,14
2018-12-13 13:20:00,13.6,11.3,40,9
2018-12-13 13:25:00,17.0,8.6,35,4
2018-12-13 13:30:00,22.5,0.7,30,0
2018-12-13 13:35:00,20.8,0.0,25,0
2018-12-13 13:40:00,7.8,10.2,41,0
2018-12-13 13:45:00,9.7,11.1,43,25
2018-12-13 13:50:00,25.2,4.6,40,20
2018-12-13 13:55:00,27.9,9.6,44,15
2018-12-13 14:00:00,25.4,12.1,39,10
2018-12-13 14:05:00,33.9,5.7,44,5
2018-12-13 14:10:00,36.2,6.0,43,0
2018-12-13 14:15:00,40.9,0.0,43,0
2018-12-13 14:20:00,32.4,0.0,38,0
2018-12-13 14:25:00,30.5,1.8,33,1
2018-12-13 14:30:00,25.1,0.0,28,0
2018-12-13 14:35:00,16.4,3.0,44,1
2018-12-13 14:40:00,8.8,7.3,43,5
2018-12-13 14:45:00,17.8,2.0,44,0
2018-12-13 14:50:00,15.4,4.4,43,15
2018-12-13 14:55:00,14.3,5.3,38,10
2018-12-13 15:00:00,16.2,6.9,41,5
2018-12-13 15:05:00,23.0,0.3,36,0
2018-12-13 15:10:00,20.7,0.4,31,13
2018-12-13 15:15:00,20.9,1.0,44,9
2018-12-13 15:20:00,14.5,9.2,43,4
2018-12-13 15:25:00,16.0,1.1,38,0
2018-12-13 15:30:00,12.0,5.0,33,20
2018-12-13 15:35:00,9.9,12.9,28,44
